aX,aY,aZ,gX,gY,gZ
0.765,-0.111,0.086,-18.311,86.121,26.062
0.765,-0.126,-0.029,-14.648,80.566,24.963
0.751,-0.130,-0.143,-2.075,72.510,19.409
0.741,-0.103,-0.147,13.672,57.983,21.179
0.723,-0.006,-0.120,13.123,56.152,27.344
0.733,0.033,-0.108,5.615,62.073,26.978
0.821,0.074,-0.186,1.892,65.125,18.677
0.880,0.052,-0.234,-1.038,63.904,9.033
0.944,0.020,-0.259,-4.333,49.927,3.784
1.075,-0.023,-0.245,-6.348,41.260,8.362
1.127,-0.032,-0.237,-4.150,31.250,8.606
1.199,-0.040,-0.259,-0.732,31.982,2.991
1.224,-0.045,-0.281,-0.122,37.781,-1.404
1.237,-0.048,-0.312,-9.460,54.749,3.113
1.207,-0.026,-0.458,-13.672,57.556,11.536
1.200,-0.009,-0.507,-3.418,45.593,19.592
1.214,0.080,-0.507,12.146,37.170,17.334
1.221,0.161,-0.477,37.415,21.301,15.137
1.223,0.319,-0.410,37.109,20.386,17.395
1.216,0.355,-0.371,28.687,23.010,19.409
1.204,0.358,-0.341,5.371,29.175,19.653
1.175,0.265,-0.296,-4.028,31.189,18.494
1.145,0.195,-0.282,-8.545,33.569,12.573
1.048,0.086,-0.279,-3.479,32.166,8.911
0.998,0.058,-0.281,3.845,27.771,6.653
0.954,0.045,-0.278,16.785,13.733,6.226
0.900,0.062,-0.226,19.531,9.460,5.493
0.885,0.077,-0.197,11.963,13.062,0.366
0.847,0.058,-0.200,2.563,16.174,0.793
0.835,0.029,-0.208,-8.362,14.343,5.920
0.844,-0.002,-0.189,-5.249,9.644,4.578
0.862,0.002,-0.168,0.854,3.906,0.793
0.880,0.011,-0.149,10.132,-5.737,-5.066
0.903,0.023,-0.138,10.498,-8.362,-6.409
0.921,0.016,-0.134,5.676,-9.827,-6.897
0.954,0.007,-0.126,3.357,-9.277,-5.371
0.969,0.015,-0.126,1.221,-8.301,-0.793
1.008,0.032,-0.110,2.014,-8.118,-0.854
1.026,0.034,-0.101,4.822,-7.507,-3.784
1.032,0.037,-0.102,10.742,-4.028,-12.146
1.036,0.044,-0.118,9.644,-2.319,-12.207
1.043,0.054,-0.121,-0.366,0.427,-2.441
1.054,0.076,-0.129,-5.127,2.197,1.709
1.039,0.080,-0.149,-7.568,4.578,2.625
1.019,0.068,-0.170,-6.348,7.202,-2.808
0.990,0.023,-0.192,-3.723,6.653,-5.798
0.982,0.015,-0.197,0.366,4.272,-5.676
0.983,0.035,-0.188,0.732,3.174,-3.113
0.985,0.045,-0.184,0.854,3.357,-2.808
0.974,0.028,-0.191,0.488,3.967,-4.517
0.966,0.009,-0.195,-0.732,4.028,-4.761
0.964,-0.003,-0.191,-3.723,2.258,1.038

1.286,0.828,-0.907,-32.532,-112.549,223.206
1.335,1.008,-0.990,-104.980,-118.164,281.799
1.371,1.281,-1.165,-129.028,-99.365,264.465
1.309,1.347,-1.341,-187.134,-61.584,201.050
1.246,1.191,-1.714,-230.041,-66.284,205.139
1.277,1.010,-1.874,-253.723,-91.064,224.609
1.179,0.658,-2.153,-190.491,-179.077,237.244
0.988,0.551,-2.185,-130.737,-233.704,231.873
0.789,0.538,-2.020,-40.527,-339.783,220.520
0.527,0.732,-1.214,-25.452,-351.501,203.857
0.237,0.652,-0.797,-55.054,-272.217,110.168
-1.149,-0.248,-0.103,-78.674,-236.389,80.505
-1.917,-0.827,0.295,-23.437,-285.400,138.672
-2.936,-0.971,1.566,48.889,-346.985,174.377
-3.051,-0.541,2.466,90.210,-410.034,197.021
-2.883,0.038,3.403,5.005,-507.019,283.386
-0.330,2.343,4.000,-54.443,-546.265,368.408
2.417,3.052,4.000,-39.734,-288.696,186.523
1.736,-0.266,1.182,-16.052,77.026,-126.343
-1.427,-1.633,-1.266,-82.092,248.352,-128.540
-2.078,0.067,-1.545,-93.506,16.296,91.797
-0.767,1.075,-0.071,-42.114,-147.400,167.236
0.115,1.231,0.906,88.745,-104.553,-22.644
0.461,0.237,0.901,91.370,-43.091,-72.876
0.322,0.197,0.751,28.870,-9.705,-1.709
0.206,0.820,0.879,4.150,-10.193,30.701
0.159,1.025,0.916,4.822,-0.732,26.550
0.072,1.112,0.795,48.889,31.860,-35.400
-0.025,1.007,0.528,55.359,37.720,-52.979
-0.028,1.029,0.535,36.438,32.043,-52.734
0.061,1.158,0.689,19.287,26.184,-49.011
0.154,1.095,0.783,4.028,31.860,-65.247
0.214,0.938,0.865,13.123,45.471,-76.477
0.232,0.917,0.850,28.015,56.152,-85.754
0.270,0.923,0.837,56.702,67.932,-100.830
0.332,0.925,0.868,64.209,73.059,-107.544
0.360,0.904,0.882,72.083,88.501,-121.277
0.385,0.839,0.837,76.111,98.450,-132.568
0.365,0.803,0.786,80.078,106.995,-144.531
0.343,0.751,0.743,87.341,110.413,-153.137
0.336,0.643,0.698,93.445,107.849,-150.024
0.363,0.610,0.695,110.962,101.746,-143.433
0.435,0.544,0.740,119.934,100.525,-142.700
0.490,0.528,0.753,126.831,100.098,-143.250
0.565,0.529,0.753,131.897,97.656,-138.855
0.685,0.525,0.776,131.287,97.290,-135.132
0.715,0.491,0.805,133.972,101.562,-137.024
0.707,0.367,0.888,139.404,107.483,-144.775
0.680,0.281,0.916,147.095,119.019,-157.227
0.684,0.081,0.852,145.691,122.253,-152.832
0.689,-0.009,0.828,142.883,123.840,-141.357
0.685,-0.068,0.820,145.508,124.878,-113.159
0.653,-0.081,0.795,151.001,126.831,-106.567
0.638,-0.056,0.758,152.771,132.385,-108.337
0.661,-0.057,0.678,142.822,134.521,-104.187
0.688,-0.095,0.617,127.686,135.376,-93.079
0.705,-0.146,0.526,104.187,127.991,-61.951
0.680,-0.169,0.406,101.257,118.774,-45.776
0.665,-0.096,0.370,90.393,103.149,-8.423
0.650,0.112,0.248,72.144,100.342,12.024
0.674,0.145,0.165,18.921,99.731,40.710
0.760,0.010,-0.047,2.380,97.473,44.739
0.783,-0.049,-0.121,3.418,90.393,42.847
0.783,-0.026,-0.138,41.931,63.904,29.663
0.812,0.180,-0.039,57.251,51.392,22.705
0.858,0.271,0.032,57.251,47.791,2.930
0.976,0.276,0.029,40.649,59.082,-9.644
1.007,0.153,-0.054,14.038,74.158,-16.907
0.990,0.005,-0.110,-32.898,86.365,0.000
0.924,-0.172,-0.105,-38.635,80.505,15.442
0.909,-0.180,-0.075,-3.418,61.218,12.329
0.933,-0.054,-0.048,28.870,52.917,-9.949
0.981,0.030,-0.080,61.584,49.744,-43.762
1.035,0.129,-0.171,47.363,56.946,-43.335
1.006,0.104,-0.190,16.663,66.101,-33.997
0.973,0.023,-0.186,-32.593,72.021,-18.311
0.930,-0.125,-0.203,-28.625,68.665,-22.095
0.942,-0.136,-0.284,9.155,57.861,-42.419
1.011,-0.139,-0.407,24.902,52.490,-52.551
1.034,-0.142,-0.443,16.357,49.072,-44.861
1.090,-0.180,-0.421,-10.376,47.546,-19.836
1.127,-0.197,-0.370,-37.231,45.166,10.010
1.152,-0.185,-0.350,-44.678,40.955,39.063
1.164,-0.088,-0.368,-28.320,37.170,36.133
1.152,-0.012,-0.388,7.202,28.625,25.452
1.103,0.130,-0.442,18.433,26.062,20.935
1.081,0.172,-0.450,19.226,20.081,20.996
1.060,0.164,-0.424,7.446,18.188,28.870
1.056,0.117,-0.395,-4.089,16.785,35.583
1.046,0.081,-0.369,-1.526,13.916,32.959
1.016,0.074,-0.309,7.324,10.437,28.137
1.006,0.086,-0.264,17.700,1.038,24.658
1.019,0.117,-0.170,16.785,-1.770,25.818
1.034,0.142,-0.139,12.939,-0.916,25.696
1.038,0.164,-0.133,1.404,11.169,11.292
0.988,0.114,-0.166,-4.089,18.005,-0.305
0.951,0.058,-0.189,-11.536,23.071,-10.925
0.906,-0.021,-0.234,-13.733,20.996,-8.667
0.896,-0.042,-0.249,-11.475,13.367,-4.517
0.885,-0.067,-0.280,-5.859,9.094,-5.737
0.883,-0.078,-0.294,5.127,-0.183,-7.385
0.915,-0.052,-0.265,9.094,-5.310,-5.676
0.944,-0.006,-0.234,11.414,-9.216,-3.174
0.966,0.039,-0.209,5.066,-10.620,2.625
1.001,0.061,-0.169,-2.258,-9.766,6.348
1.012,0.046,-0.160,-8.911,-6.775,6.836
1.014,0.008,-0.164,-5.066,-5.981,1.953
1.008,-0.004,-0.167,7.202,-7.812,-7.629
1.003,-0.012,-0.153,8.972,-8.728,-7.874
1.000,-0.014,-0.149,4.822,-7.935,-3.723
0.996,-0.026,-0.151,-12.146,-3.357,9.583
0.992,-0.046,-0.156,-15.076,-2.075,12.512
0.996,-0.041,-0.155,-4.578,-2.380,4.822
1.010,-0.020,-0.143,3.296,-3.479,-2.014
1.018,-0.020,-0.130,13.672,-5.554,-11.963
1.015,-0.029,-0.127,14.465,-5.371,-12.756
1.007,-0.031,-0.139,2.930,-3.174,-1.221
0.994,-0.030,-0.159,-5.615,-1.526,7.751
0.990,-0.023,-0.165,-10.681,-0.427,13.611

1.465,0.464,-1.067,-7.568,-59.814,173.523
1.398,0.696,-1.206,-55.420,-93.445,265.076
1.191,1.132,-1.496,-86.853,-106.995,288.208
1.089,1.224,-1.616,-137.329,-130.859,272.888
0.883,1.114,-1.665,-148.071,-148.865,248.047
0.792,0.994,-1.625,-149.841,-173.523,223.572
0.744,0.843,-1.594,-131.531,-236.511,179.932
0.726,0.481,-1.476,-114.258,-268.921,163.391
0.667,0.427,-1.372,-72.693,-314.819,158.020
0.543,0.555,-1.158,-57.251,-329.224,155.273
0.565,0.567,-1.065,-51.147,-330.688,141.296
0.434,0.483,-0.807,-54.932,-306.946,137.695
-0.119,0.517,-0.687,-51.819,-267.578,124.756
-1.083,0.546,-0.544,-34.302,-252.136,31.067
-2.870,0.523,0.474,-50.171,-304.687,32.043
-3.492,0.653,1.466,-84.167,-421.082,70.435
-3.733,1.075,3.720,-106.873,-483.582,80.383
-1.951,1.468,4.000,-86.365,-608.337,182.983
3.826,0.989,3.884,-26.672,-456.787,119.080
2.865,-0.595,2.471,-24.170,-92.896,-57.739
-0.240,-1.679,-0.007,-200.500,241.882,-15.930
-2.152,-0.009,-1.546,-177.551,75.195,124.390
-1.190,0.753,-0.524,74.402,-112.122,22.583
0.567,0.252,0.887,114.685,-102.844,-32.654
0.774,0.217,1.115,61.340,-44.434,14.099
0.433,0.764,1.143,21.240,-25.085,49.133
0.292,0.705,0.952,-11.780,-9.827,60.547
0.097,0.594,0.650,-4.211,24.963,29.358
-0.190,0.774,0.190,17.456,28.503,14.771
-0.179,0.898,0.206,38.574,9.155,3.357
0.064,0.905,0.634,38.879,-2.258,4.578
0.231,0.853,0.894,36.438,3.174,3.113
0.311,0.859,1.090,37.903,26.062,-6.042
0.228,0.889,0.986,41.809,52.429,-18.250
0.143,0.880,0.813,60.059,82.336,-44.617
-0.001,0.805,0.509,72.693,85.144,-56.274
-0.034,0.798,0.455,88.318,72.815,-68.665
0.037,0.748,0.557,87.585,63.232,-70.984
0.109,0.707,0.683,83.740,55.664,-72.632
0.213,0.715,0.812,79.407,50.537,-71.106
0.451,0.792,0.943,82.764,55.542,-75.439
0.490,0.769,0.941,98.389,77.637,-101.807
0.418,0.594,0.892,104.492,87.708,-114.807
0.364,0.520,0.891,100.525,91.797,-113.831
0.430,0.456,0.977,91.797,85.693,-97.656
0.537,0.458,1.011,85.266,81.543,-80.994
0.627,0.491,1.016,92.590,92.041,-74.524
0.640,0.586,0.967,99.121,102.661,-82.947
0.588,0.589,0.943,99.976,117.249,-101.318
0.497,0.447,0.936,95.764,120.178,-105.591
0.505,0.329,0.931,90.759,121.094,-104.614
0.541,0.219,0.910,90.393,119.324,-91.675
0.645,0.144,0.897,95.825,117.249,-78.979
0.690,0.183,0.924,107.483,119.446,-58.655
0.711,0.299,1.020,116.455,125.427,-66.711
0.686,0.334,1.010,127.563,134.399,-87.891
0.671,0.306,0.918,129.700,152.161,-130.859
0.664,0.070,0.697,115.356,154.175,-130.493
0.676,-0.048,0.635,86.853,140.930,-86.304
0.715,-0.086,0.613,83.313,133.057,-62.988
0.729,-0.006,0.630,91.431,128.479,-49.011
0.719,0.181,0.614,94.299,127.747,-54.443
0.740,0.199,0.518,94.604,127.747,-63.843
0.772,0.136,0.412,83.618,134.033,-83.862
0.749,-0.133,0.298,72.388,137.512,-85.449
0.704,-0.257,0.280,52.185,132.202,-55.847
0.683,-0.250,0.227,46.875,125.244,-27.039
0.692,-0.150,0.185,42.908,119.141,-0.427
0.719,-0.083,0.123,45.105,108.704,6.714
0.787,-0.140,-0.014,52.307,104.919,-8.850
0.784,-0.200,-0.068,66.223,94.604,-26.123
0.741,-0.201,-0.136,67.261,84.900,-15.442
0.741,-0.157,-0.117,53.101,65.552,26.306
0.847,-0.018,-0.078,48.584,61.035,37.048
0.888,0.054,-0.121,50.049,61.584,32.898
0.907,0.066,-0.208,52.002,70.190,2.502
0.865,-0.031,-0.297,46.936,70.923,-3.235
0.860,-0.018,-0.317,19.409,61.218,32.837
0.929,0.128,-0.313,-5.432,56.946,61.462
0.975,0.206,-0.324,-30.823,54.138,71.655
1.048,0.316,-0.365,-24.475,49.561,53.467
1.077,0.357,-0.348,-12.390,42.603,30.518
1.092,0.396,-0.339,2.991,34.180,-13.916
1.056,0.403,-0.366,-1.160,34.607,-30.762
1.026,0.343,-0.397,-35.095,39.978,-38.391
0.984,0.135,-0.463,-52.490,41.748,-34.058
0.981,0.036,-0.481,-58.777,37.354,-31.799
1.000,-0.134,-0.444,-52.551,31.738,-31.921
1.015,-0.197,-0.435,-45.654,26.917,-29.297
1.029,-0.248,-0.438,-31.738,17.395,-15.503
1.061,-0.316,-0.414,-22.400,8.972,-8.789
1.093,-0.316,-0.356,2.014,-8.057,-2.380
1.160,-0.188,-0.239,8.911,-10.498,3.418
1.175,-0.101,-0.212,3.906,-4.761,19.470
1.148,-0.008,-0.202,-0.854,-0.122,23.743
1.121,-0.005,-0.210,-3.967,3.723,25.330
1.094,-0.014,-0.219,0.244,7.263,18.372
1.024,-0.027,-0.221,6.897,6.958,10.681
0.995,-0.034,-0.213,11.719,2.563,7.568
0.971,-0.041,-0.182,9.705,-0.488,12.024
0.974,-0.035,-0.158,5.249,-3.723,15.930
0.977,-0.037,-0.118,2.991,-2.869,14.526
0.975,-0.047,-0.102,1.892,-1.648,11.780
0.978,-0.057,-0.085,7.019,-1.648,2.625
0.996,-0.057,-0.060,12.329,-2.686,-2.502
0.999,-0.042,-0.063,15.625,-2.563,-4.272
0.996,-0.020,-0.085,8.850,-1.160,1.404
0.997,-0.027,-0.093,-7.080,2.197,13.977
0.985,-0.037,-0.128,-7.812,3.174,15.137
0.979,-0.029,-0.144,-4.272,2.380,13.428
0.980,-0.014,-0.142,3.906,-2.319,8.179
0.989,0.009,-0.130,6.775,-3.540,4.150
0.985,0.002,-0.130,8.484,-3.601,-3.540
0.979,-0.029,-0.130,4.211,-3.235,-0.916
0.981,-0.038,-0.126,-8.972,-2.380,12.329
0.986,-0.044,-0.113,-11.047,-2.136,14.893
0.989,-0.046,-0.107,-7.812,-2.136,12.512
0.994,-0.051,-0.102,7.996,-2.686,-2.136
1.000,-0.055,-0.098,14.160,-3.357,-8.972

1.305,1.038,-0.969,-105.103,-80.322,104.126
1.378,1.057,-1.025,-136.169,-75.684,91.370
1.594,0.880,-1.206,-133.728,-76.965,73.425
1.723,0.691,-1.315,-110.901,-85.754,44.800
1.792,0.366,-1.486,-104.126,-96.802,51.392
1.690,0.370,-1.525,-107.239,-116.089,75.928
1.539,0.518,-1.499,-135.498,-169.617,143.616
1.267,0.833,-1.330,-148.315,-188.721,149.475
1.011,0.899,-1.336,-161.377,-180.298,77.393
-0.146,0.537,-1.297,-177.551,-178.406,52.490
-1.023,0.132,-1.079,-159.058,-252.991,101.440
-2.919,-0.469,0.263,-99.182,-321.777,133.057
-3.725,-0.447,1.620,-33.691,-400.452,144.714
-4.000,-0.142,3.171,-6.897,-593.750,170.654
-0.933,1.348,4.000,-73.730,-686.096,267.822
2.533,2.120,4.000,-178.345,-481.506,335.388
2.605,-0.192,1.864,-200.134,-62.744,108.582
-0.744,-1.853,-1.144,-240.295,279.236,4.883
-2.633,-0.601,-2.310,-182.739,72.693,145.569
-1.302,0.788,-0.488,-74.158,-121.338,187.683
0.930,0.639,1.591,61.340,-155.090,20.447
1.135,0.094,1.372,52.917,-82.336,-27.039
0.960,-0.083,1.000,-34.363,-3.174,40.222
0.316,0.216,0.649,-56.152,5.676,74.402
-0.012,0.442,0.479,-23.010,9.216,63.660
-0.171,0.698,0.337,1.709,-1.465,48.279
-0.053,0.733,0.502,19.104,-13.306,37.292
0.107,0.798,0.735,28.687,-21.362,31.433
0.445,0.972,1.021,26.855,-12.268,25.452
0.468,0.944,1.050,27.405,32.104,-12.085
0.263,0.981,0.909,30.518,52.368,-29.602
0.185,1.071,0.775,30.945,64.697,-41.504
0.115,1.099,0.659,27.039,74.036,-65.674
0.017,0.975,0.557,31.921,70.679,-77.026
0.053,0.896,0.586,53.345,54.260,-91.370
0.238,0.773,0.766,63.232,48.279,-96.924
0.339,0.714,0.878,72.144,50.049,-107.788
0.463,0.626,1.014,73.853,57.617,-112.854
0.505,0.627,1.014,78.247,65.796,-117.493
0.534,0.655,0.974,92.163,80.811,-130.737
0.533,0.663,0.899,96.497,85.144,-136.719
0.511,0.582,0.910,107.239,89.661,-148.437
0.486,0.363,0.903,114.807,92.041,-153.870
0.529,0.288,0.868,118.530,91.980,-149.841
0.605,0.261,0.843,116.943,84.412,-114.929
0.720,0.344,0.862,118.958,82.947,-103.210
0.728,0.373,0.912,127.808,90.637,-113.647
0.636,0.267,0.984,131.836,100.952,-131.836
0.568,0.161,0.926,118.958,118.042,-147.522
0.614,-0.038,0.747,94.727,114.380,-117.249
0.704,-0.098,0.696,67.139,105.896,-70.313
0.759,-0.101,0.702,51.453,93.506,-11.169
0.744,0.096,0.843,66.467,92.712,-14.038
0.722,0.201,0.904,94.299,107.544,-55.115
0.651,0.158,0.796,93.750,120.605,-77.271
0.613,0.003,0.696,83.496,129.517,-84.717
0.604,-0.156,0.621,61.584,126.343,-48.523
0.639,-0.255,0.560,64.636,119.995,-26.062
0.634,-0.154,0.544,94.666,110.107,-11.169
0.653,0.139,0.456,104.980,106.262,-13.489
0.708,0.207,0.362,105.164,104.675,-18.127
0.747,0.186,0.266,75.806,112.366,-21.790
0.687,0.020,0.160,53.711,117.004,-13.123
0.635,-0.044,0.143,30.823,111.877,9.949
0.636,-0.031,0.112,39.551,102.173,11.719
0.678,0.014,0.097,76.843,83.801,-10.681
0.762,0.094,-0.022,87.708,79.529,-24.353
0.808,0.096,-0.112,79.285,77.393,-28.748
0.851,0.039,-0.163,19.165,82.153,-10.071
0.855,-0.140,-0.141,-0.488,85.999,-4.150
0.867,-0.170,-0.171,11.230,79.285,-11.108
0.917,-0.050,-0.283,29.053,68.970,-17.090
0.963,0.030,-0.317,34.302,54.321,-19.592
1.035,0.094,-0.292,14.160,56.702,-14.282
1.058,0.075,-0.259,-11.536,63.171,-8.606
1.073,0.035,-0.258,-43.823,75.439,-8.545
1.087,-0.078,-0.379,-44.861,74.890,-10.681
1.088,-0.119,-0.440,-7.202,52.246,-20.996
1.103,-0.060,-0.489,20.569,34.302,-28.198
1.131,-0.002,-0.439,34.668,19.409,-28.198
1.160,0.031,-0.378,13.489,14.648,-7.202
1.185,-0.005,-0.351,-3.174,20.630,1.709
1.172,-0.048,-0.380,-13.489,26.733,7.751
1.123,-0.083,-0.406,-5.188,21.423,8.728
1.124,-0.059,-0.370,22.217,-0.854,12.268
1.136,0.044,-0.270,30.273,-9.583,15.686
1.148,0.081,-0.209,29.480,-12.329,20.813
1.160,0.098,-0.145,4.822,-0.671,32.410
1.131,0.057,-0.108,-8.972,8.789,33.936
1.093,0.010,-0.140,-12.573,18.433,23.926
1.010,-0.038,-0.193,-3.113,16.296,16.296
0.979,-0.031,-0.198,21.118,4.395,5.249
0.955,-0.002,-0.165,28.076,-1.770,3.235
0.954,0.015,-0.143,26.917,-5.066,5.127
0.958,0.021,-0.125,3.662,-1.770,16.174
0.971,0.003,-0.093,-7.202,1.587,20.325
0.977,-0.005,-0.074,-8.911,4.089,16.846
0.992,-0.020,-0.058,-0.732,3.296,8.606
0.990,-0.021,-0.064,19.287,1.282,-10.986
0.978,-0.025,-0.071,19.958,0.488,-12.512
0.980,-0.037,-0.065,12.085,0.000,-6.165
0.983,-0.045,-0.066,-7.446,1.770,9.033
0.984,-0.062,-0.084,-10.742,3.174,10.376
0.979,-0.061,-0.101,-3.235,4.150,3.113
0.976,-0.040,-0.108,1.404,3.479,-0.732
0.987,-0.036,-0.096,2.808,1.099,-0.610
1.006,-0.028,-0.080,1.831,0.122,1.892
1.004,-0.023,-0.083,1.099,-0.366,3.723
0.999,-0.023,-0.091,-0.488,-0.977,4.883
0.996,-0.027,-0.090,-0.671,-1.343,4.211
0.997,-0.024,-0.080,1.587,-1.831,0.977
1.003,-0.019,-0.066,2.136,-2.014,0.183
1.012,-0.028,-0.057,1.831,-1.831,-0.061
1.015,-0.054,-0.058,1.465,-0.916,-0.244
1.007,-0.060,-0.063,1.770,-0.122,-0.610
1.001,-0.060,-0.064,3.418,-0.244,-0.244
0.987,-0.045,-0.068,3.357,-0.305,0.671
0.983,-0.043,-0.073,1.526,-0.671,3.784
0.988,-0.053,-0.072,1.404,-1.099,4.822

1.298,0.736,-0.783,-130.493,-98.450,171.326
1.293,0.877,-0.918,-167.969,-104.736,170.593
1.379,0.966,-1.116,-185.486,-113.342,167.114
1.483,0.897,-1.203,-192.993,-131.653,142.944
1.681,0.702,-1.362,-183.289,-138.733,132.568
1.681,0.651,-1.391,-170.593,-146.240,130.432
1.628,0.585,-1.380,-149.109,-168.701,130.371
1.312,0.397,-1.351,-137.939,-178.650,120.789
1.042,0.264,-1.361,-113.220,-200.256,107.056
0.414,-0.126,-1.231,-89.355,-217.590,102.722
0.036,-0.263,-1.078,-21.729,-254.822,82.947
-1.021,-0.407,-0.576,-3.784,-273.010,79.407
-1.607,-0.487,-0.130,-7.812,-292.053,94.666
-2.212,-0.531,0.476,-25.085,-283.691,213.745
-3.441,-0.135,2.463,-31.860,-264.343,289.490
-3.755,0.772,3.593,-57.983,-363.892,406.433
-0.218,3.877,4.000,-104.858,-505.859,493.896
3.063,3.944,4.000,-133.057,-317.322,203.918
2.225,-0.837,2.059,-91.614,82.275,-185.242
-0.776,-2.661,-0.258,-92.957,363.342,-330.139
-1.714,-0.405,-1.384,-124.756,123.901,147.339
-0.956,1.139,-0.440,-54.382,-42.114,225.952
-0.403,1.564,0.330,55.237,-94.971,23.071
0.513,0.599,0.882,40.039,-77.454,-13.306
0.708,0.446,0.969,-1.343,-27.039,23.132
0.472,0.781,0.908,-13.855,0.122,35.156
0.223,0.827,0.720,-18.005,25.635,25.818
-0.021,0.806,0.503,-5.127,49.622,-16.663
-0.198,0.906,0.298,2.136,42.664,-25.146
-0.119,0.946,0.331,1.526,21.790,-26.367
0.040,0.886,0.493,-0.488,20.386,-32.104
0.070,0.900,0.539,-0.427,27.527,-42.786
0.085,0.940,0.570,3.540,31.250,-46.082
0.082,0.940,0.555,12.512,34.485,-53.894
0.098,0.937,0.543,31.311,36.377,-72.021
0.177,0.913,0.589,38.940,36.987,-80.750
0.197,0.902,0.608,56.702,43.152,-101.685
0.228,0.887,0.614,60.059,44.678,-107.178
0.260,0.856,0.622,56.824,44.434,-105.957
0.296,0.799,0.629,47.302,44.922,-96.130
0.337,0.663,0.618,50.659,46.814,-96.313
0.335,0.618,0.606,73.669,46.143,-103.882
0.385,0.627,0.600,85.876,40.649,-100.708
0.445,0.661,0.633,105.103,29.785,-83.923
0.531,0.711,0.737,114.136,30.762,-81.177
0.547,0.688,0.791,122.314,36.377,-84.839
0.550,0.613,0.832,132.935,57.068,-104.431
0.524,0.358,0.813,137.451,68.542,-117.676
0.534,0.257,0.729,137.756,80.017,-121.216
0.660,0.264,0.562,124.268,74.768,-96.497
0.720,0.339,0.576,102.722,64.514,-60.852
0.750,0.421,0.661,63.538,50.110,-12.329
0.767,0.500,0.888,55.054,52.856,-13.000
0.759,0.464,0.956,62.744,77.637,-54.565
0.708,0.249,0.923,75.073,94.788,-85.266
0.709,0.121,0.830,95.215,116.638,-121.033
0.771,-0.003,0.698,98.022,116.516,-113.342
0.797,0.016,0.692,95.703,112.122,-93.628
0.794,0.066,0.717,86.548,104.126,-55.786
0.764,0.152,0.799,85.571,105.774,-49.561
0.743,0.153,0.835,99.426,132.568,-75.684
0.668,0.081,0.605,110.413,151.001,-100.647
0.642,-0.013,0.394,116.455,160.156,-117.920
0.626,-0.123,0.235,100.769,143.066,-94.849
0.598,-0.207,0.194,84.290,124.390,-60.608
0.607,-0.143,0.255,63.660,91.553,2.625
0.673,0.076,0.389,62.561,89.294,11.353
0.687,0.167,0.325,65.674,96.436,0.916
0.699,0.188,0.187,68.909,106.873,-39.185
0.742,0.039,-0.007,64.270,103.149,-46.265
0.762,-0.016,-0.029,48.035,81.116,-11.902
0.784,0.078,0.056,35.828,64.514,21.606
0.820,0.198,0.122,16.296,42.908,66.284
0.958,0.373,0.183,23.682,45.593,52.429
1.027,0.355,0.113,42.908,57.068,15.686
1.041,0.266,0.042,73.669,79.224,-48.340
0.969,0.083,-0.004,64.453,82.642,-45.715
0.948,0.037,-0.009,9.460,74.524,6.531
0.972,0.057,-0.079,-12.512,67.505,24.841
1.015,0.103,-0.117,-22.217,60.547,26.672
1.059,0.133,-0.143,-8.728,59.570,-9.583
1.080,0.092,-0.231,8.606,64.270,-36.987
1.055,0.038,-0.260,33.508,63.477,-67.322
1.014,-0.025,-0.306,31.311,58.411,-60.730
1.017,-0.049,-0.332,18.616,52.917,-43.396
1.072,-0.066,-0.373,-1.160,44.128,-12.512
1.101,-0.037,-0.389,4.211,39.429,-9.216
1.119,0.007,-0.398,24.414,29.846,-14.954
1.127,0.079,-0.369,26.306,26.428,-15.259
1.123,0.104,-0.330,4.639,19.043,3.418
1.142,0.151,-0.220,-13.245,16.052,18.188
1.158,0.155,-0.178,-28.442,16.235,28.748
1.172,0.131,-0.152,-31.372,24.536,24.780
1.164,0.068,-0.159,-19.714,29.053,13.611
1.153,0.042,-0.170,6.775,29.480,-9.216
1.126,-0.026,-0.150,14.465,27.771,-15.198
1.106,-0.058,-0.142,9.399,26.428,-6.531
1.056,-0.101,-0.161,0.732,25.940,4.822
1.028,-0.114,-0.173,-5.798,24.902,13.550
1.002,-0.114,-0.178,-1.648,22.827,16.235
0.945,-0.084,-0.177,5.371,20.874,13.794
0.933,-0.071,-0.168,16.479,12.878,10.315
0.936,-0.034,-0.134,16.907,9.583,12.329
0.939,-0.012,-0.132,0.183,9.644,23.926
0.939,0.007,-0.148,-9.583,10.803,28.381
0.937,0.015,-0.149,-12.390,10.620,28.320
0.935,0.037,-0.151,-0.305,7.019,17.151
0.942,0.076,-0.155,6.592,5.371,9.460
0.937,0.084,-0.159,14.771,3.479,-2.197
0.927,0.088,-0.181,12.207,2.136,-1.953
0.927,0.087,-0.185,3.052,0.549,3.784
0.934,0.077,-0.175,-20.752,-2.075,19.714
0.960,0.052,-0.155,-25.574,-2.441,22.339
0.969,0.037,-0.145,-15.564,-2.502,12.756
0.994,0.013,-0.107,-4.944,-3.235,4.761
1.008,0.021,-0.081,7.690,-5.798,-2.380
1.032,0.047,-0.048,3.601,-5.615,0.732
1.037,0.048,-0.052,-7.263,-3.784,7.874
1.033,0.043,-0.074,-27.405,2.014,20.752

1.208,0.469,-1.119,-167.480,-82.947,228.638
1.207,0.505,-1.325,-150.818,-98.755,240.112
1.198,0.749,-1.637,-130.615,-115.479,247.864
1.168,1.009,-1.687,-89.355,-174.377,257.446
