"aX","aY","aZ","gX","gY","gZ"
-1.791,1.133,-0.396,-91.309,-133.850,152.832
-1.815,1.915,-0.173,-144.531,3.540,336.304
0.749,3.842,-0.118,-132.324,153.503,453.125
2.579,3.657,-0.491,-48.767,217.773,268.982
1.749,1.770,-1.241,-5.737,80.933,-0.916
-0.135,1.000,-1.514,15.259,-68.665,-200.623
-1.315,0.330,-1.606,-81.726,-92.712,-173.645
-0.874,-0.247,-0.767,-144.592,-37.720,-76.782
-0.414,-0.096,-0.231,-79.590,-39.917,-7.935
-0.160,0.322,-0.176,-0.122,-47.119,2.380
-0.062,0.479,-0.446,46.997,8.850,45.166
0.221,0.791,-0.731,33.081,27.100,52.673
0.275,0.876,-0.791,24.902,23.499,41.626
0.249,0.875,-0.842,14.893,-6.592,-7.568
0.113,0.713,-0.802,2.319,-15.503,-28.259
0.077,0.631,-0.709,-9.583,-21.973,-44.556
0.080,0.541,-0.569,-0.610,-23.621,-46.814
0.078,0.526,-0.574,37.720,-28.259,-49.072
0.066,0.519,-0.699,55.176,-30.518,-47.729
0.081,0.532,-0.759,63.416,-30.945,-44.189
0.143,0.610,-0.789,59.937,-26.306,-36.438
0.166,0.635,-0.783,61.218,-25.879,-37.415
0.175,0.627,-0.774,82.825,-41.992,-52.612
0.139,0.519,-0.755,99.487,-58.472,-63.721
0.115,0.451,-0.751,134.644,-94.177,-76.599
0.113,0.374,-0.740,145.691,-104.065,-73.669
0.138,0.377,-0.720,148.987,-105.591,-65.857
0.217,0.466,-0.663,134.460,-91.003,-44.861
0.255,0.524,-0.646,120.544,-79.041,-35.706
0.285,0.588,-0.629,90.820,-59.570,-21.179
0.352,0.700,-0.571,76.111,-54.138,-15.076
0.388,0.742,-0.537,49.072,-45.410,-5.371
0.455,0.802,-0.467,40.710,-41.565,-4.333
0.479,0.824,-0.432,37.231,-39.307,-6.836
0.497,0.861,-0.369,41.260,-40.039,-18.738
0.502,0.879,-0.352,46.326,-41.016,-24.414
0.511,0.903,-0.348,56.946,-41.931,-33.020
0.535,0.960,-0.335,61.584,-43.274,-38.696
0.541,0.983,-0.313,74.097,-52.246,-57.983
0.527,0.979,-0.246,83.008,-61.401,-71.228
0.511,0.967,-0.184,103.149,-81.543,-97.656
0.508,0.938,-0.004,115.906,-87.891,-108.459
0.530,0.932,0.114,133.606,-92.285,-117.981
0.567,0.945,0.243,197.449,-107.727,-141.052
0.575,1.028,0.374,240.356,-119.812,-157.898
0.546,1.063,0.322,301.025,-133.789,-188.965
0.530,1.052,0.163,307.068,-130.493,-193.054
0.542,1.014,0.135,297.119,-122.559,-192.139
0.549,0.959,0.159,256.287,-108.704,-187.500
0.471,0.798,0.295,239.319,-105.713,-184.448
0.410,0.714,0.380,220.886,-95.947,-165.649
0.361,0.580,0.438,212.585,-79.834,-147.095
0.406,0.519,0.398,173.584,-18.066,-102.905
0.608,0.432,0.307,147.034,13.184,-84.229
0.698,0.406,0.263,122.314,35.889,-72.571
0.744,0.382,0.222,79.041,58.350,-68.420
0.765,0.331,0.212,61.523,62.805,-67.993
0.789,0.326,0.223,50.598,70.374,-58.105
0.874,0.322,0.168,56.946,75.684,-52.734
0.931,0.312,0.114,68.848,83.557,-46.143
1.060,0.248,0.032,69.153,83.679,-45.776
1.094,0.227,0.010,64.575,83.130,-46.753
1.111,0.229,-0.000,49.377,81.665,-52.124
1.097,0.245,0.005,45.715,76.904,-56.213
1.072,0.243,0.030,51.575,54.443,-68.970
1.040,0.152,0.038,56.030,44.128,-74.463
1.036,0.106,0.029,55.908,39.856,-77.209
1.028,0.089,0.029,41.199,45.105,-79.651
1.011,0.082,0.036,33.752,50.293,-80.994
1.012,0.070,0.015,26.367,53.772,-85.449
1.016,0.025,-0.009,22.949,50.720,-90.210
0.991,-0.011,0.001,20.813,45.776,-95.398
0.951,-0.048,0.001,25.085,37.476,-97.290
0.894,-0.054,0.008,30.579,32.349,-93.384
0.875,-0.057,0.000,48.340,12.695,-91.675
0.839,-0.158,-0.088,53.711,2.441,-93.323
0.822,-0.230,-0.119,45.776,-7.019,-95.825
0.772,-0.338,-0.120,41.016,-9.644,-94.482
0.756,-0.362,-0.122,53.345,-20.081,-81.909
0.757,-0.381,-0.206,69.702,-26.123,-71.228
0.758,-0.380,-0.318,85.876,-30.273,-56.824
0.816,-0.344,-0.432,98.267,-45.105,-23.071
0.997,-0.197,-0.570,97.839,-64.148,-22.339
1.017,-0.185,-0.586,82.642,-110.962,-55.542
0.926,-0.217,-0.414,65.674,-125.977,-71.777
0.884,-0.242,-0.250,32.776,-131.531,-87.463
0.827,-0.313,0.059,16.418,-122.986,-89.416
0.819,-0.332,0.224,-6.165,-106.018,-89.844
0.824,-0.342,0.416,-58.472,-61.218,-96.802
0.862,-0.386,0.791,-70.740,-44.189,-104.431
0.875,-0.447,0.928,-44.128,-23.010,-104.980
0.893,-0.601,0.911,-16.235,-11.902,-95.764
0.878,-0.674,0.729,13.184,26.245,-61.157
0.934,-0.708,0.323,4.150,49.194,-38.391
0.983,-0.667,0.185,-10.986,67.017,-20.752
1.007,-0.604,-0.039,-25.940,75.623,-5.005
1.014,-0.571,-0.099,-25.452,70.190,2.686
1.028,-0.517,-0.114,-14.526,48.706,15.930
1.030,-0.424,-0.080,-6.836,35.461,17.761
1.017,-0.409,-0.037,-6.775,18.127,17.761
0.992,-0.392,0.118,-13.916,15.808,17.395
0.978,-0.387,0.194,-19.226,14.832,16.907
0.969,-0.388,0.258,-18.799,11.963,16.846
0.952,-0.389,0.349,-14.709,11.719,16.052
0.937,-0.393,0.367,-3.845,15.198,12.085
0.903,-0.406,0.340,0.549,18.738,10.132
0.893,-0.406,0.306,5.066,27.771,9.155
0.886,-0.391,0.212,5.493,32.776,9.888
0.894,-0.376,0.160,4.822,36.682,10.803
0.905,-0.360,0.112,1.404,36.316,8.911
0.909,-0.341,0.061,-0.305,32.043,6.104
0.902,-0.339,0.057,-2.197,22.034,1.648
0.889,-0.337,0.068,-2.930,18.616,1.282
0.885,-0.333,0.077,-5.127,15.015,2.197
0.886,-0.324,0.117,-5.859,13.550,3.113
0.889,-0.319,0.141,-5.676,11.841,4.272
0.893,-0.318,0.153,-2.258,8.850,6.165
0.903,-0.319,0.149,-0.732,8.362,7.080
0.909,-0.319,0.152,0.793,7.629,8.484

-1.121,1.020,-0.586,-126.831,-64.026,183.472
-1.140,1.298,-0.411,-155.273,-63.538,220.215
-0.609,2.092,0.033,-140.564,-42.053,246.765
0.088,2.360,0.134,-55.237,22.583,263.123
1.443,2.060,0.036,-26.794,31.189,200.073
1.259,1.672,-0.140,-23.437,20.325,88.379
0.520,1.251,-0.422,-48.584,-2.686,-102.417
-0.732,0.378,-1.015,-71.960,7.507,-114.746
-0.813,0.092,-1.064,-103.455,27.649,-42.908
-0.530,0.022,-0.789,-81.421,18.250,-15.686
-0.410,0.133,-0.692,11.719,-8.423,12.146
-0.199,0.483,-0.686,43.457,-9.033,26.367
-0.096,0.641,-0.737,53.711,-1.038,38.452
-0.006,0.764,-0.791,37.048,13.367,38.086
0.072,0.881,-0.890,29.724,10.132,22.522
0.031,0.847,-0.941,25.635,-11.047,-23.926
-0.063,0.684,-0.896,20.264,-19.653,-37.720
-0.066,0.619,-0.808,7.751,-21.545,-40.588
-0.069,0.551,-0.711,8.484,-19.165,-37.964
-0.079,0.548,-0.719,13.184,-15.869,-34.241
-0.077,0.557,-0.743,29.419,-11.719,-27.039
-0.040,0.611,-0.801,40.955,-14.160,-26.428
-0.020,0.649,-0.835,65.796,-25.879,-32.837
-0.001,0.699,-0.904,70.435,-31.677,-37.170
0.012,0.718,-0.896,58.167,-37.781,-43.457
0.055,0.752,-0.820,52.063,-41.077,-47.119
0.062,0.779,-0.785,52.856,-49.255,-56.519
0.069,0.845,-0.749,59.875,-54.993,-62.012
0.075,0.867,-0.733,70.313,-62.134,-69.458
0.081,0.876,-0.715,94.177,-76.538,-89.661
0.080,0.869,-0.706,103.577,-81.482,-99.670
0.059,0.848,-0.725,111.389,-83.130,-112.305
0.003,0.776,-0.789,101.196,-76.538,-112.000
-0.000,0.758,-0.776,45.105,-51.270,-101.318
0.046,0.771,-0.641,16.846,-38.574,-96.680
0.083,0.796,-0.575,0.916,-27.466,-93.506
0.128,0.828,-0.540,3.845,-13.611,-93.384
0.195,0.914,-0.542,13.916,-14.709,-99.365
0.214,0.953,-0.545,48.279,-40.771,-129.211
0.234,0.934,-0.551,73.242,-63.904,-150.085
0.245,0.880,-0.544,120.972,-102.844,-179.077
0.307,0.822,-0.479,136.475,-108.582,-181.091
0.346,0.853,-0.425,147.461,-106.873,-178.650
0.383,0.896,-0.373,176.392,-101.685,-175.964
0.402,0.963,-0.317,197.449,-104.309,-180.359
0.416,0.957,-0.332,233.215,-120.178,-194.519
0.507,0.809,-0.319,238.464,-123.169,-195.312
0.562,0.715,-0.257,217.895,-107.910,-185.547
0.655,0.573,-0.116,199.829,-93.689,-178.284
0.678,0.541,-0.048,182.861,-80.017,-170.593
0.693,0.534,0.004,169.983,-63.660,-157.288
0.722,0.543,-0.020,173.767,-58.899,-150.940
0.748,0.513,-0.070,176.758,-49.255,-138.184
0.829,0.400,-0.089,166.382,-43.457,-134.521
0.854,0.362,-0.057,137.207,-31.860,-131.653
0.810,0.288,0.044,128.967,-30.640,-130.310
0.783,0.252,0.088,125.122,-28.320,-126.038
0.793,0.232,0.093,118.286,-3.723,-106.201
0.890,0.262,-0.015,111.023,13.672,-98.022
0.910,0.263,-0.081,87.830,28.687,-98.389
0.888,0.177,-0.122,75.989,26.123,-99.304
0.907,0.127,-0.104,54.687,25.330,-94.604
0.980,0.065,-0.080,43.457,31.677,-93.567
1.004,0.042,-0.096,31.738,41.931,-92.529
1.009,0.034,-0.120,5.798,70.862,-89.111
1.005,0.048,-0.163,-7.202,84.961,-90.698
0.976,0.040,-0.183,-22.278,99.792,-102.478
0.900,-0.027,-0.231,-18.677,94.055,-102.661
0.910,-0.048,-0.234,15.442,56.885,-89.050
0.947,-0.055,-0.227,36.926,35.828,-81.726
0.961,-0.060,-0.229,50.720,18.372,-76.660
0.983,-0.056,-0.210,49.866,0.488,-75.806
0.988,-0.076,-0.112,45.593,-3.967,-79.346
0.944,-0.110,-0.068,52.246,-12.878,-82.520
0.841,-0.217,-0.048,60.303,-18.677,-77.087
0.820,-0.263,-0.068,66.162,-22.278,-57.983
0.834,-0.267,-0.114,61.768,-16.418,-52.429
0.850,-0.251,-0.147,55.420,-8.484,-49.927
0.865,-0.231,-0.179,49.683,-2.319,-45.471
0.881,-0.209,-0.261,57.068,-10.864,-43.091
0.884,-0.215,-0.321,82.092,-46.509,-43.640
0.890,-0.228,-0.395,88.501,-66.040,-47.546
0.890,-0.242,-0.401,85.083,-96.436,-57.556
0.882,-0.268,-0.378,81.360,-104.065,-61.646
0.897,-0.275,-0.370,88.013,-105.164,-52.551
0.964,-0.239,-0.349,96.375,-106.323,-44.006
0.988,-0.219,-0.354,104.919,-108.643,-40.039
0.998,-0.218,-0.369,89.478,-111.633,-53.711
1.013,-0.249,-0.238,59.143,-110.962,-66.589
0.992,-0.268,-0.087,3.845,-99.915,-91.858
0.924,-0.359,0.136,-10.925,-87.463,-98.694
0.912,-0.404,0.194,-29.907,-52.795,-94.482
0.906,-0.482,0.233,-34.790,-38.757,-88.562
0.902,-0.528,0.229,-35.461,-30.334,-81.787
0.910,-0.569,0.251,-34.607,-21.851,-62.561
0.926,-0.567,0.270,-34.912,-17.639,-51.392
0.943,-0.556,0.278,-36.377,-2.380,-30.579
0.965,-0.521,0.263,-39.734,9.888,-21.729
0.972,-0.496,0.263,-45.654,31.860,-9.277
0.984,-0.445,0.290,-42.114,35.095,-5.188
0.983,-0.430,0.289,-24.902,31.860,2.014
0.974,-0.417,0.251,-19.958,31.799,5.798
0.958,-0.418,0.233,-19.897,34.973,8.911
0.933,-0.419,0.220,-25.452,46.936,13.245
0.895,-0.415,0.217,-26.367,50.964,14.893
0.880,-0.413,0.210,-20.447,52.307,16.724
0.857,-0.401,0.182,-15.259,51.086,18.066
0.856,-0.387,0.157,-8.911,48.523,19.287
0.863,-0.374,0.125,3.113,38.330,17.944
0.863,-0.365,0.062,6.714,31.128,15.686
0.856,-0.359,0.042,7.385,19.531,13.550
0.857,-0.338,0.030,5.493,16.602,13.977
0.864,-0.327,0.034,0.549,16.113,15.503
0.888,-0.305,0.052,-1.099,16.052,15.503
0.895,-0.303,0.061,-0.916,14.404,14.587
0.901,-0.305,0.070,2.686,8.179,12.512
0.915,-0.303,0.088,3.784,5.920,11.841
0.921,-0.302,0.096,3.296,3.906,10.803
0.924,-0.303,0.101,2.380,4.456,10.437

0.039,2.266,0.072,-42.847,23.437,273.315
0.978,2.312,-0.080,10.742,98.450,231.140
1.338,1.803,-0.614,13.672,78.735,116.028
0.589,1.360,-0.980,9.460,1.221,-93.628
-0.639,0.312,-1.321,-10.742,-29.114,-119.080
-0.751,-0.047,-1.126,-41.931,-44.312,-101.501
-0.682,-0.180,-0.802,-65.613,-30.640,-32.959
-0.377,0.087,-0.406,-40.100,-13.916,-0.732
-0.206,0.333,-0.447,26.733,18.921,41.931
0.055,0.735,-0.694,43.823,26.001,42.847
0.111,0.840,-0.806,48.096,12.390,10.315
0.008,0.755,-0.983,41.138,-2.075,-13.062
-0.090,0.616,-0.992,27.161,-13.855,-31.128
-0.152,0.490,-0.913,-11.719,-17.395,-37.048
-0.147,0.397,-0.664,-22.095,-14.221,-31.067
-0.132,0.423,-0.610,-5.432,-10.437,-19.531
-0.095,0.503,-0.676,13.550,-10.925,-15.320
-0.077,0.544,-0.737,42.175,-11.414,-10.803
-0.043,0.630,-0.838,44.983,-8.545,-9.583
-0.010,0.660,-0.874,39.734,-3.296,-8.911
0.056,0.711,-0.890,21.301,0.244,-13.000
0.065,0.731,-0.878,15.625,-4.395,-18.188
0.058,0.731,-0.866,15.198,-18.005,-31.738
0.041,0.710,-0.834,19.958,-25.391,-38.086
0.034,0.704,-0.824,36.682,-37.231,-47.424
0.021,0.695,-0.836,41.382,-39.978,-48.584
0.027,0.702,-0.841,40.894,-40.466,-46.875
0.084,0.751,-0.830,32.654,-37.170,-41.687
0.128,0.792,-0.812,31.494,-36.743,-43.091
0.162,0.824,-0.788,50.720,-49.622,-60.547
0.204,0.838,-0.692,71.533,-64.758,-73.364
0.227,0.826,-0.615,121.216,-100.586,-101.685
0.210,0.803,-0.494,141.724,-113.342,-113.098
0.180,0.792,-0.486,154.419,-109.924,-113.342
0.172,0.768,-0.549,144.287,-94.666,-102.905
0.199,0.784,-0.564,127.380,-77.576,-90.637
0.243,0.821,-0.546,98.145,-61.035,-81.055
0.319,0.867,-0.468,92.651,-65.063,-88.501
0.343,0.854,-0.422,92.957,-79.834,-107.544
0.395,0.827,-0.340,96.924,-80.261,-110.962
0.410,0.822,-0.321,103.760,-76.050,-111.389
0.408,0.845,-0.350,120.361,-65.796,-110.901
0.395,0.868,-0.386,124.146,-62.744,-112.610
0.390,0.891,-0.415,118.042,-65.674,-119.446
0.427,0.884,-0.420,111.816,-69.702,-124.756
0.473,0.859,-0.395,101.257,-66.406,-131.470
0.595,0.826,-0.327,97.839,-61.646,-130.188
0.637,0.823,-0.288,97.534,-59.875,-128.296
0.637,0.829,-0.246,113.708,-77.271,-133.362
0.585,0.837,-0.157,130.066,-89.172,-136.597
0.594,0.847,-0.123,160.095,-90.515,-128.296
0.688,0.856,-0.100,169.861,-84.167,-124.817
0.729,0.803,-0.076,179.260,-73.914,-129.150
0.754,0.661,0.030,178.589,-70.068,-131.592
0.735,0.611,0.081,174.438,-66.345,-132.446
0.713,0.566,0.107,158.386,-56.824,-127.930
0.724,0.479,0.110,146.484,-51.208,-120.666
0.757,0.467,0.122,119.507,-28.931,-104.248
0.795,0.457,0.197,113.647,-22.156,-103.210
0.774,0.413,0.222,124.878,-24.719,-106.506
0.693,0.334,0.252,132.874,-25.879,-105.652
0.665,0.290,0.243,140.076,-26.306,-101.196
0.678,0.244,0.223,145.874,-24.231,-86.304
0.771,0.194,0.186,143.433,-22.278,-82.275
0.803,0.169,0.157,126.526,-16.724,-88.257
0.789,0.149,0.139,112.244,-15.137,-97.656
0.725,0.135,0.174,102.112,-17.151,-109.314
0.652,0.082,0.218,113.708,-25.940,-119.751
0.622,-0.084,0.231,127.747,-27.588,-109.070
0.701,-0.119,0.211,127.869,-24.414,-70.068
0.861,-0.135,0.158,108.459,-15.076,-53.040
0.985,-0.109,0.173,54.504,16.846,-25.940
1.222,0.056,0.202,39.490,28.931,-21.362
1.287,0.137,0.175,37.292,35.767,-22.339
1.335,0.175,0.119,54.504,23.499,-35.095
1.338,0.110,0.017,61.523,7.690,-43.823
1.303,0.070,0.026,58.228,-8.728,-54.993
1.189,0.007,0.088,50.903,-6.348,-59.937
1.106,-0.053,0.131,41.260,0.305,-65.735
1.015,-0.145,0.173,19.653,22.766,-73.853
0.869,-0.325,0.175,4.333,41.687,-71.655
0.854,-0.371,0.183,-35.400,82.092,-55.176
0.866,-0.342,0.256,-48.218,91.248,-46.204
0.884,-0.298,0.281,-34.241,86.365,-36.743
0.884,-0.333,0.232,-17.517,77.393,-35.645
0.863,-0.387,0.191,-7.385,74.158,-36.987
0.838,-0.434,0.157,-18.555,88.928,-35.339
0.801,-0.493,0.056,-30.273,100.159,-30.151
0.792,-0.494,-0.031,-43.457,110.535,-17.517
0.841,-0.419,-0.219,-39.490,102.844,-11.963
0.896,-0.380,-0.315,-7.568,63.416,-9.888
0.997,-0.304,-0.464,13.855,36.316,-14.099
1.015,-0.262,-0.495,32.776,9.277,-21.057
1.012,-0.235,-0.508,34.912,-19.592,-32.471
1.050,-0.176,-0.388,15.259,-19.714,-35.217
1.057,-0.165,-0.286,-17.822,-24.841,-44.861
1.020,-0.232,-0.047,-23.010,-33.752,-47.363
0.984,-0.291,0.081,-18.982,-41.931,-46.753
0.905,-0.419,0.221,-16.357,-34.973,-39.856
0.896,-0.448,0.227,-15.930,-21.851,-27.710
0.938,-0.416,0.156,-12.817,5.249,0.977
0.972,-0.383,0.104,-6.653,11.719,12.146
1.004,-0.352,0.057,3.967,12.207,22.705
1.076,-0.280,-0.006,3.052,12.024,25.391
1.121,-0.227,-0.012,-6.592,15.625,24.475
1.172,-0.147,0.004,-10.559,16.846,19.409
1.170,-0.135,0.031,-13.550,17.517,13.367
1.155,-0.130,0.061,-14.587,19.287,4.639
1.109,-0.141,0.085,-12.756,20.325,2.136
1.079,-0.159,0.080,-9.827,22.156,-2.075
1.010,-0.205,0.047,-8.667,22.095,-4.028
0.973,-0.229,0.024,-5.981,17.578,-7.568
0.911,-0.261,0.001,-4.028,13.672,-7.996
0.894,-0.268,0.003,-2.625,10.925,-7.202
0.888,-0.266,0.013,-2.380,9.460,-3.235
0.896,-0.249,0.026,-1.282,8.789,-0.916
0.905,-0.238,0.020,-1.160,7.507,2.808
0.915,-0.225,0.021,-2.625,7.935,3.357
0.914,-0.230,0.021,-3.418,7.446,5.005

0.905,-0.297,-1.458,-64.331,90.027,177.429
0.910,-0.358,-1.474,-59.937,37.903,162.109
0.895,-0.471,-1.353,-48.157,7.812,157.898
0.857,-0.457,-1.266,-42.236,-23.804,173.767
0.825,-0.263,-1.101,-49.988,-25.085,190.979
0.825,-0.128,-1.050,-53.528,-28.931,201.294
0.764,-0.023,-1.003,-31.189,-76.050,179.810
0.324,0.051,-0.817,-11.108,-112.549,162.781
-0.020,0.025,-0.734,26.306,-164.001,164.856
-0.746,0.008,-0.766,28.625,-174.622,194.580
-1.080,0.165,-0.790,-19.653,-177.795,289.062
-1.473,0.989,-0.621,-58.899,-176.758,323.303
-1.558,1.547,-0.405,-98.877,-179.138,329.529
-1.644,2.122,-0.109,-177.856,-190.613,267.883
-1.528,3.131,0.851,-200.989,-192.322,250.732
-0.722,3.651,1.621,-162.781,-73.730,356.750
2.617,3.762,2.079,-135.986,60.059,382.812
2.918,2.761,1.008,-150.696,170.654,70.557
-0.416,0.487,-1.420,-168.030,111.023,-84.900
-1.363,-0.065,-1.662,-204.834,67.505,-106.506
-1.223,-0.219,-1.224,-207.153,38.757,29.175
-0.233,0.104,-0.073,-115.967,-1.465,56.396
-0.013,0.365,0.031,15.564,1.648,85.388
0.336,1.009,-0.293,-1.587,52.124,105.103
0.431,1.202,-0.547,-48.584,90.942,78.796
0.309,1.035,-0.932,-42.969,59.082,39.551
0.182,0.804,-0.877,-32.043,15.320,0.671
0.059,0.615,-0.694,-20.264,-37.964,-39.673
0.001,0.469,-0.419,-17.212,-35.095,-35.339
0.050,0.497,-0.397,-15.991,-0.183,-8.301
0.123,0.612,-0.554,-12.695,11.963,-0.854
0.129,0.637,-0.662,8.667,3.418,-5.615
0.140,0.629,-0.742,19.043,-8.362,-11.169
0.143,0.626,-0.734,24.658,-17.944,-14.404
0.150,0.637,-0.722,19.104,-22.583,-10.315
0.203,0.698,-0.674,11.475,-19.287,-6.592
0.233,0.737,-0.655,7.446,-12.695,-5.737
0.252,0.783,-0.665,11.902,-11.841,-8.179
0.255,0.785,-0.682,18.860,-14.587,-11.658
0.280,0.794,-0.693,18.188,-16.235,-13.000
0.286,0.808,-0.684,16.052,-17.883,-15.747
0.285,0.820,-0.672,14.343,-22.339,-25.024
0.278,0.831,-0.646,16.968,-25.391,-29.480
0.284,0.837,-0.627,29.053,-31.189,-36.194
0.309,0.842,-0.579,36.682,-34.180,-39.612
0.320,0.848,-0.555,49.500,-39.001,-49.194
0.334,0.837,-0.512,55.542,-40.039,-56.519
0.313,0.801,-0.522,59.204,-39.978,-64.331
0.279,0.759,-0.553,30.518,-18.555,-67.505
0.261,0.755,-0.546,-0.244,4.639,-61.157
0.272,0.778,-0.518,-26.062,36.255,-53.650
0.288,0.725,-0.531,-16.663,37.659,-55.786
0.281,0.663,-0.559,-2.319,35.828,-58.594
0.244,0.594,-0.583,-5.310,36.743,-55.786
0.237,0.608,-0.562,-8.911,37.354,-51.636
0.247,0.642,-0.530,4.700,30.579,-51.147
0.273,0.703,-0.515,23.987,22.400,-56.702
0.278,0.711,-0.527,66.162,-2.197,-69.397
0.314,0.714,-0.537,80.444,-13.672,-73.425
0.327,0.739,-0.541,89.050,-20.569,-76.721
0.326,0.773,-0.538,95.764,-22.583,-84.839
0.332,0.849,-0.474,96.802,-22.949,-90.027
0.349,0.870,-0.417,95.947,-24.597,-107.300
0.410,0.886,-0.330,95.642,-25.452,-116.699
0.451,0.882,-0.331,98.145,-25.269,-131.348
0.542,0.880,-0.408,100.159,-26.245,-135.010
0.599,0.892,-0.451,103.149,-27.405,-138.977
0.632,0.900,-0.473,118.408,-49.988,-161.926
0.631,0.852,-0.449,133.484,-69.885,-177.490
0.604,0.785,-0.408,158.325,-98.267,-193.481
0.622,0.665,-0.277,160.828,-99.915,-188.782
0.683,0.644,-0.213,152.527,-80.444,-166.992
0.852,0.618,-0.165,150.574,-67.932,-157.043
0.906,0.587,-0.173,151.550,-59.753,-151.794
0.901,0.544,-0.177,149.048,-57.739,-151.489
0.863,0.464,-0.132,142.639,-57.617,-148.743
0.871,0.451,-0.080,137.207,-51.880,-131.104
0.856,0.421,-0.027,140.381,-44.678,-122.864
0.879,0.385,-0.047,141.174,-20.203,-113.037
0.972,0.359,-0.136,135.681,-10.315,-107.605
1.016,0.340,-0.171,127.319,-4.944,-106.384
1.023,0.302,-0.177,105.957,-7.141,-116.760
0.955,0.197,-0.142,95.337,-8.850,-119.812
0.918,0.187,-0.119,78.186,-4.578,-117.798
0.845,0.180,-0.071,75.623,-2.258,-116.272
0.814,0.156,-0.071,81.787,-1.709,-109.924
0.811,0.111,-0.095,84.961,-4.578,-103.638
0.831,0.101,-0.093,85.022,-8.667,-97.168
0.848,0.083,-0.088,75.806,-11.658,-91.553
0.859,0.064,-0.056,67.993,-10.132,-90.576
0.843,0.076,-0.022,63.049,-11.108,-89.294
0.807,0.085,0.004,67.017,-13.184,-88.501
0.790,0.067,-0.023,63.293,-9.827,-91.919
0.718,-0.042,-0.132,46.326,-2.808,-95.032
0.709,-0.074,-0.146,19.226,5.920,-95.032
0.724,-0.059,-0.091,-35.583,20.447,-88.623
0.778,0.014,0.096,-46.143,23.804,-86.121
0.815,0.006,0.134,-32.532,28.748,-82.397
0.895,-0.104,0.096,-19.165,30.029,-79.102
0.940,-0.184,0.037,-6.653,31.128,-75.195
1.017,-0.259,-0.066,-4.761,36.743,-68.848
1.008,-0.296,-0.099,-15.137,40.161,-68.176
0.980,-0.363,-0.145,-42.480,63.293,-69.153
0.909,-0.515,-0.296,-55.847,79.163,-67.383
0.879,-0.570,-0.386,-63.904,86.304,-59.326
0.866,-0.627,-0.552,-49.744,74.341,-53.833
0.877,-0.632,-0.621,13.000,29.846,-46.265
0.879,-0.588,-0.677,46.387,2.747,-46.204
0.875,-0.558,-0.641,68.359,-22.766,-48.157
0.882,-0.542,-0.565,58.350,-58.655,-54.077
0.905,-0.556,-0.259,32.837,-66.956,-54.749
0.914,-0.571,-0.079,-2.502,-64.697,-46.387
0.926,-0.591,0.107,-0.732,-55.847,-36.926
0.941,-0.583,0.111,16.846,-32.532,-14.648
0.980,-0.539,0.045,21.240,-23.804,-5.615
1.004,-0.504,0.001,19.592,-16.968,2.563
1.036,-0.461,-0.034,2.625,-5.554,16.907
1.087,-0.370,-0.039,-5.066,-1.587,20.569
1.096,-0.331,-0.027,-4.272,3.967,22.705

0.731,-0.911,-0.978,-72.205,52.063,149.353
0.722,-0.895,-1.023,-40.466,26.917,186.340
0.591,-0.811,-1.101,-23.804,10.254,203.491
0.469,-0.733,-1.121,26.123,-36.438,236.938
0.255,-0.403,-0.992,56.763,-66.284,255.920
0.152,-0.114,-0.850,81.970,-96.985,275.146
0.017,0.236,-0.705,110.840,-153.137,282.776
-0.320,0.955,-0.519,123.108,-191.772,256.226
-0.577,1.225,-0.433,125.122,-315.613,147.339
-1.292,1.518,-0.172,91.370,-382.080,95.154
-1.525,1.573,0.075,-89.905,-434.143,65.430
-1.323,1.614,1.029,-210.205,-399.475,84.839
-0.841,1.771,1.793,-298.035,-341.553,114.075
-0.090,2.098,2.650,-276.245,-205.078,161.804
1.855,2.229,3.331,-213.196,-105.103,144.226
1.776,1.491,2.439,-59.204,69.092,-27.710
-0.203,0.048,-0.425,-3.784,87.036,-63.232
-0.535,0.192,-1.072,-82.153,88.928,89.783
0.416,1.194,-0.622,-133.484,82.275,138.306
0.818,1.370,-0.200,-128.601,41.870,114.868
0.844,1.242,0.061,-34.180,-66.284,-13.733
0.471,0.738,0.262,-21.301,-77.026,-37.903
0.411,0.669,0.339,-57.983,-16.174,1.160
0.558,0.845,0.320,-63.599,16.541,25.330
0.636,0.896,0.192,-53.467,34.729,36.316
0.645,0.883,0.040,-23.193,29.297,25.330
0.510,0.785,-0.162,-16.235,19.409,16.846
0.474,0.769,-0.164,-26.367,8.667,16.174
0.582,0.854,-0.054,-32.593,6.531,21.179
0.653,0.906,-0.025,-27.161,3.357,23.071
0.696,0.934,-0.060,-22.217,3.906,19.775
0.687,0.924,-0.089,-19.958,5.310,15.625
0.678,0.916,-0.117,-19.592,3.662,8.545
0.659,0.907,-0.132,-20.325,1.038,5.310
0.642,0.892,-0.109,-15.137,-5.554,-3.662
0.604,0.838,-0.055,-9.094,-6.897,-6.531
0.588,0.802,-0.051,-1.953,-3.418,-5.798
0.565,0.755,-0.078,-2.075,-0.854,-3.174
0.568,0.755,-0.092,-3.479,1.038,-0.183
0.575,0.768,-0.099,-8.240,2.686,3.296
0.573,0.802,-0.093,-9.949,2.258,3.479
0.575,0.814,-0.081,-8.179,2.075,2.380
0.595,0.825,-0.073,-5.310,2.747,1.404
0.609,0.832,-0.083,-4.028,5.310,-1.038
