"aX","aY","aZ","gX","gY","gZ"
0.224,-0.752,-0.622,6.531,-2.747,0.916
0.242,-0.764,-0.615,7.751,-3.967,0.793
0.244,-0.763,-0.616,6.409,-5.798,1.953
0.243,-0.753,-0.614,4.639,-5.798,2.136
0.241,-0.752,-0.616,3.540,-5.859,1.770
0.238,-0.757,-0.617,3.845,-5.859,1.465
0.238,-0.757,-0.617,3.967,-5.920,1.282
0.233,-0.755,-0.617,2.808,-7.324,1.465
0.232,-0.749,-0.622,2.441,-8.118,0.854
0.236,-0.749,-0.620,1.526,-8.911,-1.160
0.255,-0.753,-0.604,0.244,-8.789,-2.014
0.271,-0.758,-0.589,-0.916,-5.920,-3.113
0.296,-0.764,-0.580,-1.526,-3.906,-2.930
0.294,-0.759,-0.581,-2.502,-2.319,-1.892
0.280,-0.755,-0.583,-5.188,0.488,-0.366
0.264,-0.757,-0.598,-5.188,2.197,-0.732
0.262,-0.757,-0.603,-2.808,3.662,-1.526
0.261,-0.756,-0.600,-1.953,3.845,-1.770
0.257,-0.758,-0.604,-2.563,4.578,-1.770
0.242,-0.761,-0.621,-2.930,4.395,-1.282
0.234,-0.757,-0.624,-1.709,2.075,-0.122
0.238,-0.756,-0.617,-0.610,1.038,0.000
0.249,-0.760,-0.610,0.122,0.549,0.000
0.256,-0.761,-0.605,0.977,0.732,-0.122
0.256,-0.756,-0.604,0.793,1.099,-0.427
0.255,-0.756,-0.603,0.977,1.099,-1.038
0.252,-0.761,-0.607,1.282,0.732,-1.038
0.247,-0.761,-0.608,2.258,-0.183,-0.793
0.243,-0.758,-0.611,3.174,-0.305,-0.916
0.245,-0.757,-0.608,4.150,-0.427,-1.038
0.250,-0.756,-0.605,4.822,-0.183,-1.221
0.253,-0.759,-0.606,3.967,0.000,-0.977
0.249,-0.760,-0.614,-0.183,-0.793,0.671
0.239,-0.761,-0.629,-1.831,-1.526,1.648
0.242,-0.760,-0.627,-2.747,-2.930,2.686
0.256,-0.763,-0.614,-2.014,-3.784,2.808
0.258,-0.765,-0.609,-0.977,-4.700,3.052
0.255,-0.756,-0.603,-0.366,-5.310,3.723
0.253,-0.751,-0.600,-0.305,-5.005,3.662
0.253,-0.750,-0.597,-0.366,-4.272,3.174
0.256,-0.750,-0.595,-0.671,-4.028,2.991
0.259,-0.752,-0.603,-1.343,-3.540,2.686
0.261,-0.761,-0.615,-1.526,-3.601,2.869
0.260,-0.765,-0.614,-0.305,-4.822,3.601
0.262,-0.762,-0.612,1.770,-5.432,3.601
0.264,-0.757,-0.609,2.991,-5.676,3.601
0.265,-0.752,-0.604,2.563,-4.700,3.296
0.271,-0.751,-0.598,2.136,-3.906,2.869
0.273,-0.754,-0.601,0.305,-3.357,3.174
0.273,-0.759,-0.609,0.305,-3.235,3.235
0.273,-0.757,-0.609,0.610,-3.845,3.723
0.268,-0.747,-0.600,0.061,-4.517,4.150
0.267,-0.742,-0.596,-0.244,-4.639,4.028
0.269,-0.740,-0.592,0.244,-3.052,2.258
0.276,-0.745,-0.590,0.244,-1.831,1.343
0.281,-0.751,-0.596,-0.549,-0.061,0.427
0.283,-0.755,-0.601,-1.160,0.000,0.549
0.279,-0.753,-0.601,-1.648,-0.977,0.916
0.270,-0.747,-0.602,-1.282,-0.977,0.793
0.266,-0.746,-0.606,-0.671,-0.793,0.549
0.264,-0.747,-0.612,0.793,-0.671,-0.183
0.270,-0.751,-0.610,1.465,-0.977,-0.427
0.275,-0.756,-0.607,1.282,-2.075,0.061
0.280,-0.755,-0.599,0.854,-2.380,0.427
0.282,-0.752,-0.595,0.610,-1.709,0.305
0.281,-0.752,-0.590,0.732,-0.854,-0.122
0.280,-0.752,-0.591,1.160,0.000,-0.610
0.278,-0.755,-0.601,1.831,1.099,-0.977
0.279,-0.757,-0.607,1.587,1.343,-0.793
0.280,-0.758,-0.611,0.000,0.977,0.366
0.274,-0.752,-0.610,-0.610,0.488,0.977
0.271,-0.748,-0.608,0.061,-0.366,1.099
0.269,-0.744,-0.609,0.549,-0.732,0.793
0.269,-0.745,-0.607,1.099,-1.099,0.366
0.272,-0.746,-0.604,2.808,-1.282,-0.427
0.281,-0.751,-0.598,3.357,-1.099,-0.610
0.284,-0.753,-0.598,2.930,-0.488,-0.610
0.278,-0.751,-0.604,2.441,-0.488,-0.366
0.272,-0.747,-0.607,2.502,-0.671,-0.549
0.274,-0.746,-0.609,3.113,-0.854,-0.854
0.278,-0.748,-0.607,2.991,-0.671,-0.916

0.399,-0.834,-1.420,214.722,-64.331,35.400
0.406,-0.804,-1.452,219.177,-70.190,47.485
0.428,-0.829,-1.542,204.102,-73.120,55.298
0.432,-0.805,-1.543,124.939,-73.181,88.623
0.458,-0.693,-1.489,142.578,-62.256,94.055
0.455,-0.692,-1.512,200.256,-44.128,84.167
0.410,-0.721,-1.561,279.419,-22.034,70.801
0.300,-0.632,-1.470,275.635,-27.405,79.102
0.246,-0.572,-1.382,288.635,-47.852,80.139
0.150,-0.467,-1.235,308.777,-60.364,73.608
0.122,-0.422,-1.178,321.106,-86.975,55.664
0.075,-0.381,-1.070,321.289,-103.027,47.791
0.073,-0.352,-1.011,328.552,-121.216,41.077
0.100,-0.284,-0.962,349.976,-148.315,23.621
0.123,-0.181,-0.876,352.112,-156.128,14.832
0.118,-0.157,-0.792,343.323,-169.800,4.517
0.103,-0.110,-0.591,341.125,-176.514,-0.366
0.106,-0.075,-0.492,336.914,-185.181,-13.000
0.151,0.009,-0.324,334.534,-184.448,-18.616
0.177,0.048,-0.259,332.458,-181.030,-23.376
0.199,0.079,-0.194,324.646,-175.171,-33.997
0.229,0.108,-0.081,323.669,-173.767,-40.894
0.273,0.126,-0.028,323.669,-164.795,-57.190
0.406,0.189,0.041,318.420,-157.166,-65.979
0.439,0.219,0.050,297.363,-149.597,-74.707
0.407,0.125,0.066,293.518,-150.940,-74.890
0.403,0.085,0.061,297.485,-152.283,-75.745
0.409,0.055,0.049,311.401,-156.982,-78.918
0.468,-0.003,-0.005,322.082,-153.931,-77.393
0.498,-0.003,-0.052,385.437,-125.549,-69.580
0.494,0.036,-0.165,430.054,-108.093,-67.078
0.401,0.028,-0.213,486.877,-98.511,-74.280
0.074,-0.170,-0.165,487.549,-111.877,-88.806
-0.059,-0.280,-0.085,473.694,-134.460,-114.746
-0.168,-0.388,0.025,409.668,-190.186,-185.181
-0.287,-0.694,0.295,371.338,-215.271,-215.149
-0.240,-0.858,0.494,312.012,-242.187,-247.314
-0.061,-1.096,0.994,298.035,-240.173,-246.948
0.032,-1.177,1.201,290.100,-207.520,-228.455
0.010,-1.443,1.453,279.602,-184.875,-209.534
-0.131,-1.748,1.546,234.375,-146.973,-157.227
-0.386,-2.490,1.879,201.721,-132.080,-129.578
-0.322,-2.667,2.182,160.950,-114.563,-102.661
-0.078,-2.519,2.468,67.871,-54.138,-55.481
0.483,-1.511,2.386,23.315,-12.512,-35.706
0.487,-1.049,1.891,-40.100,43.396,18.066
0.118,-0.528,0.718,-46.082,52.185,47.729
-0.000,-0.424,0.383,-23.315,48.828,85.632
-0.046,-0.387,0.261,-18.982,35.645,92.896
-0.004,-0.402,0.390,-22.095,22.034,86.731
0.059,-0.444,0.590,-38.269,9.888,43.823
0.191,-0.657,1.057,-56.091,11.841,26.001
0.260,-0.796,1.250,-104.980,31.921,15.503
0.399,-0.993,1.412,-125.122,47.852,20.508
0.455,-1.033,1.406,-149.658,77.393,42.786
0.451,-1.029,1.287,-158.325,85.205,55.725
0.406,-1.001,1.211,-166.870,88.318,69.031
0.344,-0.973,1.154,-183.960,91.064,94.849
0.241,-0.917,1.120,-190.186,95.886,103.271
0.231,-0.874,1.128,-204.285,111.938,108.154
0.274,-0.791,1.158,-213.501,121.216,108.826
0.282,-0.748,1.147,-220.886,131.775,110.107
0.271,-0.697,1.100,-225.403,156.250,115.845
0.212,-0.561,0.941,-227.295,165.649,119.690
0.174,-0.492,0.862,-241.272,172.058,127.380
0.128,-0.370,0.726,-254.822,168.945,127.991
0.141,-0.309,0.649,-293.518,162.354,120.361
0.233,-0.227,0.495,-315.247,166.016,118.591
0.273,-0.202,0.447,-332.703,175.171,120.728
0.291,-0.177,0.416,-346.497,198.120,126.160
0.258,-0.137,0.319,-343.201,207.520,125.793
0.232,-0.123,0.227,-325.012,214.355,118.958
0.179,-0.064,0.042,-316.833,213.318,114.990
0.178,-0.018,-0.014,-321.411,203.125,104.187
0.240,0.068,-0.099,-334.167,195.068,96.008
0.287,0.096,-0.162,-347.900,186.218,86.670
0.323,0.101,-0.236,-371.643,176.453,73.059
0.342,0.008,-0.466,-373.535,184.448,73.059
0.327,-0.010,-0.648,-321.838,218.140,81.055
0.249,0.081,-1.023,-287.292,225.769,85.022
0.214,0.122,-1.135,-266.907,219.177,89.050
0.199,0.152,-1.192,-264.832,175.110,88.013
0.208,0.190,-1.276,-262.817,153.503,80.261
0.229,0.238,-1.325,-228.882,138.489,62.988
0.237,0.304,-1.381,-210.937,139.099,59.631
0.222,0.289,-1.406,-194.580,117.249,52.063
0.235,0.244,-1.478,-188.538,94.055,43.030
0.260,0.229,-1.490,-176.331,70.313,32.715
0.280,0.229,-1.457,-130.737,38.208,16.968
0.281,0.246,-1.272,-108.154,30.334,11.292
0.280,0.250,-1.204,-86.487,27.161,3.174
0.296,0.260,-1.177,-85.510,31.677,2.625
0.301,0.254,-1.187,-91.858,36.743,2.625
0.310,0.239,-1.190,-91.797,32.654,2.014
0.313,0.235,-1.168,-88.562,25.513,1.282
0.311,0.231,-1.126,-74.280,13.306,-1.831
0.307,0.231,-1.000,-67.627,10.437,-4.456
0.303,0.231,-0.931,-66.956,11.230,-9.888
0.300,0.203,-0.832,-73.059,13.184,-12.817
0.315,0.183,-0.818,-80.078,15.137,-16.052
0.340,0.137,-0.796,-86.609,18.616,-17.578
0.339,0.111,-0.772,-85.937,20.203,-16.907
0.344,0.084,-0.748,-87.219,24.902,-18.127
0.388,0.021,-0.718,-88.989,29.541,-18.066
0.405,-0.009,-0.699,-95.459,37.048,-9.033
0.406,-0.057,-0.681,-102.234,36.743,-1.770
0.396,-0.073,-0.696,-122.864,27.100,13.672
0.327,-0.103,-0.761,-135.376,20.081,20.081
0.279,-0.117,-0.817,-144.836,16.479,23.071
0.237,-0.128,-0.870,-140.747,32.532,15.381
0.203,-0.169,-0.921,-132.507,45.471,6.409
0.212,-0.203,-0.943,-136.169,51.331,-10.315
0.226,-0.280,-1.063,-146.240,46.509,-13.916
0.225,-0.334,-1.124,-151.184,45.105,-17.151
0.260,-0.394,-1.253,-149.292,48.706,-15.442
0.267,-0.444,-1.324,-148.621,53.833,-16.357
0.245,-0.470,-1.370,-144.470,38.147,-20.508
0.196,-0.467,-1.473,-139.343,26.917,-14.282
0.155,-0.465,-1.504,-107.666,23.254,-7.263

0.318,-0.893,-1.218,-60.120,-15.076,24.231
0.192,-0.621,-0.909,-70.923,-27.527,25.146
0.211,-0.400,-0.577,-71.045,-16.357,15.808
0.273,-0.506,-0.633,-51.819,-6.409,8.911
0.347,-0.720,-0.884,-39.368,-4.150,7.996
0.311,-0.711,-0.904,-23.804,1.526,4.883
0.257,-0.609,-0.832,-7.629,4.822,5.615
0.232,-0.534,-0.756,-5.188,1.892,6.836
0.237,-0.576,-0.757,9.155,1.404,3.296
0.251,-0.607,-0.801,13.489,2.563,0.366
0.270,-0.606,-0.829,5.127,5.676,2.258
0.256,-0.587,-0.813,2.625,5.981,4.639
0.246,-0.570,-0.801,4.456,4.822,5.005
0.246,-0.564,-0.801,11.597,1.526,3.662
0.275,-0.595,-0.839,14.404,1.465,3.296
0.303,-0.627,-0.880,27.832,6.897,4.028
0.356,-0.713,-1.027,40.466,9.155,5.859
0.372,-0.762,-1.136,56.335,9.399,9.277
0.372,-0.810,-1.246,96.252,6.592,22.095
0.214,-0.826,-1.260,117.126,-0.549,26.428
0.163,-0.750,-1.236,134.338,-21.179,16.113
0.261,-0.667,-1.370,135.559,-25.269,11.902
0.302,-0.731,-1.449,156.555,-35.828,25.940
0.367,-0.840,-1.653,180.115,-41.016,33.081
0.401,-0.855,-1.780,210.022,-40.527,38.574
0.426,-0.874,-1.898,271.301,-29.907,49.988
0.392,-0.886,-2.074,300.110,-30.212,55.786
0.313,-0.843,-2.114,350.769,-48.706,71.533
0.095,-0.711,-2.042,371.765,-63.538,77.698
-0.017,-0.647,-1.941,406.616,-95.581,74.890
-0.202,-0.561,-1.668,420.959,-110.535,65.308
-0.272,-0.536,-1.505,433.899,-125.488,50.232
-0.367,-0.500,-1.114,450.867,-153.137,8.972
-0.398,-0.494,-0.890,457.703,-168.152,-13.306
-0.394,-0.472,-0.664,462.891,-198.791,-54.993
-0.308,-0.371,-0.281,455.566,-209.229,-73.547
-0.247,-0.319,-0.130,420.105,-215.881,-103.577
-0.108,-0.210,0.080,394.897,-214.783,-114.197
-0.015,-0.151,0.177,339.172,-210.083,-127.197
0.187,-0.043,0.336,318.115,-205.566,-130.249
0.285,-0.004,0.378,302.734,-198.669,-131.653
0.390,0.008,0.429,261.536,-184.937,-129.944
0.538,0.077,0.532,239.197,-180.054,-123.474
0.570,0.102,0.522,225.342,-168.884,-94.727
0.605,0.096,0.472,221.619,-158.081,-81.726
0.606,0.083,0.459,216.248,-137.817,-58.716
0.603,0.070,0.460,216.553,-133.179,-48.889
0.598,0.086,0.478,216.125,-131.348,-41.931
0.573,0.095,0.502,206.055,-127.197,-38.879
0.551,0.078,0.575,197.693,-123.108,-42.175
0.565,0.073,0.623,177.551,-129.517,-45.532
0.564,0.087,0.629,165.771,-131.287,-43.274
0.541,0.078,0.612,156.860,-127.136,-37.659
0.505,0.027,0.615,159.485,-122.803,-37.109
0.496,0.015,0.633,163.330,-119.568,-37.354
0.485,0.006,0.654,166.931,-114.319,-37.964
0.441,-0.020,0.702,166.382,-111.633,-40.039
0.422,-0.034,0.722,166.748,-107.849,-47.852
0.391,-0.063,0.770,166.138,-106.750,-51.819
0.381,-0.081,0.800,164.185,-105.896,-54.749
0.370,-0.091,0.821,162.354,-105.225,-62.195
0.333,-0.090,0.799,163.696,-104.309,-68.481
0.300,-0.095,0.773,164.246,-105.652,-80.200
0.222,-0.159,0.736,161.804,-109.009,-83.984
0.202,-0.179,0.733,152.222,-116.699,-91.431
0.165,-0.222,0.773,143.921,-118.652,-96.130
0.131,-0.289,0.797,135.498,-120.117,-99.609
0.087,-0.382,0.846,104.858,-125.183,-102.722
-0.035,-0.632,1.006,75.745,-126.892,-101.257
-0.105,-0.777,1.123,-13.794,-131.958,-83.862
-0.135,-0.954,1.483,-54.016,-132.812,-72.754
-0.068,-0.960,1.694,-115.295,-119.568,-48.218
0.172,-0.646,2.128,-134.766,-107.422,-33.264
0.314,-0.412,2.299,-122.498,-55.176,-34.607
0.556,-0.131,2.391,-119.263,-10.193,-48.645
0.561,-0.162,2.208,-143.127,37.964,-58.838
0.479,-0.163,1.801,-258.606,99.060,-46.997
0.245,-0.046,1.000,-216.003,100.952,-28.931
0.116,-0.107,0.904,-28.198,92.834,25.696
0.092,-0.115,0.896,-3.662,94.666,49.316
0.143,-0.085,0.898,-10.803,98.755,78.674
0.194,-0.016,0.913,-23.560,98.999,77.148
0.232,0.026,0.924,-44.983,95.276,64.636
0.293,0.056,0.930,-97.473,78.613,25.635
0.415,0.087,0.925,-118.896,71.289,6.348
0.447,0.098,0.901,-133.240,59.570,-11.780
0.474,0.102,0.845,-132.324,55.237,-11.292
0.484,0.098,0.820,-127.136,53.040,-6.958
0.501,0.100,0.792,-109.863,50.415,7.996
0.523,0.123,0.753,-104.126,49.194,14.709
0.520,0.141,0.741,-91.858,45.105,21.118
0.508,0.194,0.701,-84.290,42.297,20.691
0.507,0.221,0.677,-78.857,40.527,16.663
0.513,0.241,0.660,-73.486,38.696,5.005
0.534,0.265,0.626,-68.359,37.903,1.770
0.531,0.277,0.613,-53.894,31.250,3.418
0.523,0.301,0.617,-49.194,22.888,5.066
0.516,0.306,0.620,-35.278,6.836,9.583
0.518,0.306,0.615,-30.518,2.991,8.545
0.522,0.308,0.603,-25.574,3.540,5.493
0.524,0.312,0.597,-3.601,20.264,-0.061
0.540,0.289,0.628,-2.319,18.066,-9.338
0.542,0.302,0.628,-10.254,-4.395,-18.494
0.552,0.308,0.650,-13.977,-14.343,-18.494
0.557,0.320,0.666,-14.954,-19.043,-15.869
0.563,0.333,0.691,-2.258,-13.916,-4.761
0.568,0.342,0.729,4.700,-9.460,1.343
0.565,0.337,0.737,5.249,-5.798,5.737
0.546,0.317,0.757,0.000,-7.019,3.662
0.530,0.317,0.771,-21.851,-16.968,-6.775
0.495,0.342,0.778,-32.654,-21.606,-12.390
0.469,0.360,0.796,-39.246,-23.865,-16.785
0.446,0.380,0.804,-41.870,-30.396,-20.020
0.420,0.399,0.796,-42.419,-34.546,-20.020
0.422,0.390,0.788,-46.570,-43.884,-18.860
0.425,0.336,0.753,-46.570,-47.607,-18.372
0.424,0.306,0.737,-39.978,-48.950,-18.494
0.414,0.275,0.738,-34.851,-47.302,-18.555
0.401,0.274,0.746,-28.625,-45.593,-18.799

0.446,-1.033,1.424,336.121,104.675,-171.814
0.700,-1.068,0.074,208.679,92.834,-16.968
0.847,-0.492,0.767,-30.457,-83.130,8.728
0.500,-0.481,1.074,-32.227,-15.076,-29.602
0.259,-0.731,0.637,1.587,39.612,-21.362
0.252,-0.535,0.750,-49.805,14.038,15.320
0.232,-0.218,0.977,-156.189,-35.645,57.617
0.290,-0.203,0.975,-140.747,-12.512,46.326
0.341,-0.229,0.915,-151.794,13.794,48.157
0.360,0.028,0.986,-163.574,7.263,46.082
0.332,0.041,1.009,-147.217,-2.319,29.358
0.270,-0.070,1.029,-80.322,-4.944,10.193
0.216,-0.133,1.014,-61.401,10.193,23.682
0.296,-0.063,0.976,-51.636,37.781,34.058
0.412,-0.131,0.927,-52.307,37.781,31.006
0.419,-0.169,0.935,-34.912,12.573,38.879
0.411,-0.109,0.937,-19.592,-0.244,47.546
0.389,0.033,0.954,-14.282,-8.728,56.213
0.389,0.159,0.968,-9.094,-18.311,45.776
0.403,0.214,0.942,-1.648,-20.325,34.546
0.380,0.225,0.937,-0.854,-26.672,25.879
0.275,0.222,0.989,-1.709,-32.532,24.475
0.226,0.175,1.011,-1.343,-37.476,24.902
0.224,0.140,1.019,-19.958,-33.875,35.339
0.242,0.068,0.992,-25.330,-25.024,35.339
0.245,0.071,0.977,-15.259,-8.545,26.428
0.276,0.204,0.998,-11.292,-5.981,24.719
0.309,0.274,1.055,-10.193,-28.992,25.635
0.333,0.252,1.087,-25.024,-45.044,27.893
0.289,0.195,1.059,-54.260,-50.720,28.320
0.223,0.143,1.003,-80.139,-16.052,20.020
0.143,0.103,0.829,-65.247,9.094,11.780
0.144,0.130,0.775,-22.461,29.480,-4.028
0.209,0.142,0.803,-7.935,16.907,-8.667
0.258,0.116,0.835,-9.583,-30.518,-5.676
0.321,0.103,0.948,-18.555,-46.387,1.221
0.322,0.119,1.005,-23.437,-47.729,6.226
0.293,0.131,1.010,-10.742,-10.193,2.441
0.225,0.155,0.987,8.545,15.747,-7.080
0.237,0.154,1.000,45.105,40.771,-30.640
0.361,0.095,1.019,45.288,28.748,-33.997
0.429,0.067,1.030,30.334,9.216,-28.687
0.464,0.044,1.035,-5.676,-17.517,-2.258
0.424,0.088,0.993,-12.512,-14.709,7.751
0.391,0.114,0.956,-3.723,7.629,8.484
0.343,0.120,0.893,3.357,18.372,5.676
0.328,0.113,0.867,13.794,30.334,12.939
0.284,0.107,0.860,15.503,28.870,18.921
0.269,0.111,0.880,15.808,19.409,23.865
0.268,0.119,0.921,7.751,-12.146,37.354
0.281,0.148,0.999,0.183,-21.912,43.457
0.279,0.152,1.027,-7.385,-16.357,44.373
0.261,0.151,1.061,-7.996,-7.996,41.443
0.262,0.149,1.053,-9.949,-1.648,38.818
0.269,0.142,1.043,-23.621,0.366,36.926
0.284,0.117,1.029,-32.104,-1.953,38.269
0.284,0.109,1.009,-41.443,-1.831,42.786
0.292,0.110,0.977,-40.222,2.258,44.006
0.288,0.109,0.956,-36.377,8.057,45.349
0.277,0.108,0.927,-26.123,22.949,50.354
0.235,0.112,0.887,-20.325,27.954,51.758
0.211,0.109,0.880,-10.986,27.527,51.758
0.204,0.113,0.842,-8.179,25.757,52.307
0.203,0.125,0.836,-2.441,26.306,53.345
0.202,0.149,0.839,20.203,24.902,54.016
0.208,0.209,0.894,26.611,18.250,53.406
0.216,0.226,0.944,25.513,4.517,53.223
0.280,0.219,1.015,23.315,2.808,53.406
0.294,0.216,1.034,23.132,7.751,54.504
0.282,0.213,1.055,34.119,28.442,56.580
0.247,0.212,1.060,36.926,34.058,56.213
0.246,0.215,1.035,21.179,30.334,54.932
0.238,0.138,0.951,9.094,28.076,58.594
0.231,0.191,0.946,1.099,27.588,66.772
0.228,0.285,0.983,23.376,30.212,56.030
0.239,0.288,0.983,29.297,37.170,42.480
0.255,0.301,0.962,19.958,45.227,37.781
0.250,0.352,0.904,21.851,44.983,36.377
0.230,0.376,0.890,26.184,43.457,33.630
0.205,0.391,0.890,27.222,37.659,22.461
0.181,0.357,0.870,24.658,32.593,15.320
0.190,0.331,0.889,23.621,28.931,0.671
0.204,0.283,0.890,25.024,29.663,-4.639
0.214,0.269,0.910,26.184,24.902,-8.301
0.219,0.274,0.947,20.203,0.732,-16.418
0.225,0.303,1.008,9.888,-8.240,-21.423
0.234,0.302,1.019,-14.221,-11.292,-30.640
0.269,0.259,0.986,-21.851,-8.484,-35.339
0.284,0.243,0.959,-27.893,-5.249,-38.879
0.304,0.238,0.916,-28.625,-9.338,-39.429
0.316,0.236,0.908,-29.358,-16.907,-40.161
0.327,0.230,0.912,-33.142,-31.799,-40.833
0.344,0.229,0.935,-35.400,-36.499,-40.283
0.345,0.236,0.956,-34.485,-40.894,-39.612
0.331,0.162,0.985,-26.062,-43.457,-38.025
0.320,0.154,1.003,9.583,-55.298,-29.724
0.279,0.178,1.023,30.945,-62.195,-27.100
0.258,0.201,1.029,44.922,-67.383,-25.330
0.233,0.216,1.027,34.668,-67.749,-24.170
0.156,0.223,0.997,20.874,-65.735,-24.048
0.124,0.230,0.969,-1.343,-58.167,-26.550
0.094,0.239,0.959,-12.634,-55.359,-32.959
0.114,0.255,1.011,-20.264,-34.424,-60.425
0.203,0.211,1.078,-11.658,-9.888,-82.520
0.255,0.075,1.047,2.075,16.113,-104.126
0.290,-0.106,1.039,13.794,29.541,-113.831
0.330,-0.142,0.933,1.343,31.555,-83.130
0.350,0.016,0.839,-21.667,30.090,-39.734
0.309,0.200,0.826,-27.283,20.935,-42.419
0.292,0.198,0.915,-41.077,1.587,-58.289
0.289,0.181,1.000,-45.105,4.333,-64.941
0.279,0.162,0.975,-46.082,13.306,-71.167
0.276,0.144,0.946,-40.955,27.466,-78.369
0.337,0.159,0.947,-28.992,28.687,-81.604
0.312,0.084,0.907,21.423,24.963,-94.299
0.215,0.063,0.811,20.569,15.991,-87.646
0.244,0.118,0.833,12.085,6.348,-76.782
0.303,0.147,0.856,13.428,2.747,-70.313
0.369,0.090,0.966,13.794,4.272,-75.928

0.167,-0.767,-1.847,-204.590,128.235,-7.324
0.204,-0.756,-1.894,-169.189,87.524,-2.502
0.228,-0.679,-1.795,-145.142,65.247,-2.808
0.222,-0.628,-1.675,-113.953,18.616,-4.761
0.226,-0.561,-1.480,-109.131,-0.793,-7.324
0.219,-0.557,-1.441,-102.966,-5.127,-11.536
0.238,-0.550,-1.406,-80.627,19.836,-24.109
0.254,-0.493,-1.356,-67.871,32.043,-27.039
0.229,-0.493,-1.333,-54.077,41.870,-18.311
0.180,-0.463,-1.306,-48.889,38.086,-12.024
0.165,-0.423,-1.279,-35.522,23.193,-5.188
0.152,-0.371,-1.192,-29.968,14.404,-5.981
0.166,-0.350,-1.125,-23.743,3.906,-19.287
0.203,-0.317,-0.983,-24.475,1.038,-28.748
0.213,-0.315,-0.930,-23.437,0.122,-34.668
0.204,-0.326,-0.875,-13.611,4.456,-39.490
0.207,-0.324,-0.807,-5.005,6.897,-41.565
0.204,-0.325,-0.796,28.442,10.681,-39.307
0.209,-0.328,-0.804,43.152,11.292,-40.222
0.210,-0.342,-0.813,27.771,16.113,-47.485
0.177,-0.368,-0.752,33.081,15.503,-47.852
0.164,-0.400,-0.745,35.461,13.306,-47.424
0.150,-0.480,-0.758,13.733,16.113,-46.326
0.102,-0.527,-0.912,-5.249,18.860,-45.166
0.073,-0.639,-1.342,102.295,13.000,-66.711
0.182,-0.789,-1.122,206.482,8.667,-79.102
0.252,-0.833,-0.901,109.436,-18.433,-15.991
0.118,-0.281,-0.802,15.686,-29.541,13.184
-0.015,-0.233,-0.751,-26.306,-3.174,9.888
0.000,-0.390,-0.959,-13.550,9.766,0.671
0.068,-0.463,-1.019,2.441,14.587,-7.202
0.121,-0.477,-1.002,18.372,1.648,-8.301
0.156,-0.382,-0.902,19.226,-2.075,-2.136
0.147,-0.331,-0.888,16.174,6.714,3.235
0.112,-0.272,-0.932,15.503,12.268,3.052
0.105,-0.264,-0.962,18.250,13.000,3.662
0.114,-0.255,-0.980,16.357,9.277,2.808
0.119,-0.252,-0.967,15.076,5.249,1.526
0.129,-0.255,-0.964,13.245,-0.244,2.563
0.138,-0.259,-0.959,6.775,-2.014,2.991
0.134,-0.256,-0.954,2.869,-3.113,3.723
0.125,-0.242,-0.949,7.446,-2.380,4.272
0.126,-0.260,-0.967,9.399,-4.700,4.456
0.137,-0.278,-0.962,3.540,-6.348,2.686
0.144,-0.278,-0.951,-1.648,-6.592,0.977
0.150,-0.287,-0.947,-6.042,-7.141,-0.549
0.155,-0.304,-0.943,-7.141,-7.202,-1.282
0.153,-0.306,-0.937,-3.845,-6.409,-1.282
0.153,-0.306,-0.929,-1.709,-5.493,-0.610
0.153,-0.304,-0.939,1.953,-3.418,1.770
0.145,-0.299,-0.945,5.676,-1.892,2.441
0.143,-0.293,-0.944,9.888,-0.549,2.258
0.150,-0.278,-0.946,11.475,-1.099,1.099
0.152,-0.276,-0.946,11.902,-2.258,1.404
0.156,-0.273,-0.944,15.503,-3.296,2.930
0.154,-0.261,-0.950,14.709,-3.357,2.380
0.155,-0.253,-0.956,7.202,-3.662,0.427
0.160,-0.245,-0.958,4.761,-3.418,0.671
0.161,-0.247,-0.957,2.747,-4.272,1.526
0.172,-0.253,-0.953,2.441,-4.456,1.465
0.182,-0.254,-0.951,1.953,-4.211,1.953
0.187,-0.255,-0.953,-2.625,-3.540,4.822
0.178,-0.251,-0.949,-5.188,-3.418,5.554
0.172,-0.253,-0.948,-6.836,-3.052,6.042
0.165,-0.264,-0.965,-7.629,-2.930,5.981
0.165,-0.279,-0.977,-13.123,-2.930,5.737
0.173,-0.326,-1.035,-20.935,-2.502,6.409
0.187,-0.366,-1.125,-32.288,-0.793,8.423
0.213,-0.464,-1.419,-35.339,8.362,18.616
0.205,-0.513,-1.527,-14.465,12.085,25.085
0.188,-0.552,-1.619,33.936,13.672,31.616
0.139,-0.579,-1.859,53.406,10.254,33.997
0.104,-0.571,-2.003,101.746,-3.540,46.082
-0.017,-0.542,-2.194,135.193,-12.939,51.208
-0.055,-0.519,-2.204,202.026,-44.922,34.485
-0.089,-0.424,-1.896,228.638,-72.083,18.738
-0.131,-0.376,-1.609,247.314,-105.286,5.310
-0.162,-0.323,-1.315,248.596,-181.702,-13.611
-0.127,-0.219,-0.940,234.680,-219.116,-16.418
-0.085,-0.181,-0.846,196.838,-252.380,-17.273
-0.031,-0.150,-0.670,182.739,-241.028,-21.973
0.015,-0.104,-0.567,170.410,-191.467,-31.860
0.164,-0.020,-0.433,180.359,-166.199,-36.438
0.241,-0.006,-0.423,183.655,-139.038,-33.691
